timestamp_ms,monotonic_ts,pressure
1779243746682,597760.944531,8
1779243746703,597760.964810,5
1779243746724,597760.986553,5
1779243746740,597761.001790,3
1779243746761,597761.023414,4
1779243746782,597761.044090,10
1779243746802,597761.064378,9
1779243746824,597761.086360,10
1779243746846,597761.108008,11
1779243746861,597761.123298,14
1779243746882,597761.144094,16
1779243746902,597761.164408,16
1779243746924,597761.186124,16
1779243746939,597761.201350,17
1779243746961,597761.223032,17
1779243746982,597761.243858,17
1779243747002,597761.264162,17
1779243747022,597761.284492,17
1779243747043,597761.304798,21
1779243747063,597761.325104,18
1779243747079,597761.341407,17
1779243747100,597761.362590,17
1779243747121,597761.383620,17
1779243747143,597761.404868,17
1779243747164,597761.425968,19
1779243747179,597761.441335,17
1779243747201,597761.462963,17
1779243747221,597761.483298,17
1779243747242,597761.504098,17
1779243747263,597761.525346,18
1779243747278,597761.540615,19
1779243747299,597761.560903,20
1779243747319,597761.581168,21
1779243747339,597761.601469,22
1779243747360,597761.621783,23
1779243747380,597761.642051,23
1779243747401,597761.663171,23
1779243747421,597761.683425,24
1779243747438,597761.699773,24
1779243747458,597761.720006,24
1779243747478,597761.740251,24
1779243747498,597761.760491,24
1779243747519,597761.780723,24
1779243747539,597761.800961,24
1779243747560,597761.821757,24
1779243747580,597761.842031,24
1779243747602,597761.864017,24
1779243747622,597761.884386,24
1779243747643,597761.904684,24
1779243747658,597761.919912,24
1779243747678,597761.940209,24
1779243747699,597761.961588,28
1779243747720,597761.982469,24
1779243747741,597762.002719,24
1779243747761,597762.022953,24
1779243747781,597762.043226,24
1779243747801,597762.063541,25
1779243747817,597762.078771,26
1779243747837,597762.099056,26
1779243747858,597762.120190,28
1779243747878,597762.140476,29
1779243747900,597762.161944,32
1779243747920,597762.182204,36
1779243747940,597762.202453,33
1779243747961,597762.222717,35
1779243747981,597762.243049,40
1779243747996,597762.258308,37
1779243748016,597762.278611,36
1779243748037,597762.298909,37
1779243748057,597762.319183,38
1779243748077,597762.339451,40
1779243748099,597762.361173,41
1779243748120,597762.382279,40
1779243748140,597762.402567,40
1779243748156,597762.417794,39
1779243748176,597762.438094,39
1779243748198,597762.460329,40
1779243748218,597762.480592,39
1779243748240,597762.502190,39
1779243748260,597762.522489,38
1779243748276,597762.538423,38
1779243748298,597762.560115,38
1779243748318,597762.580411,38
1779243748339,597762.600697,37
1779243748359,597762.620979,39
1779243748379,597762.641193,40
1779243748399,597762.661466,43
1779243748420,597762.681783,43
1779243748440,597762.702390,43
1779243748456,597762.717626,44
1779243748477,597762.738914,43
1779243748498,597762.759852,43
1779243748518,597762.780141,44
1779243748538,597762.800465,44
1779243748559,597762.820748,46
1779243748579,597762.840998,49
1779243748599,597762.861227,48
1779243748619,597762.881498,50
1779243748635,597762.896721,50
1779243748655,597762.917051,51
1779243748675,597762.937361,53
1779243748696,597762.957651,52
1779243748716,597762.977961,52
1779243748737,597762.998938,52
1779243748758,597763.020331,52
1779243748779,597763.041144,52
1779243748795,597763.056953,53
1779243748815,597763.077263,51
1779243748835,597763.097522,52
1779243748856,597763.117776,52
1779243748876,597763.138014,53
1779243748896,597763.158242,53
1779243748917,597763.179312,54
1779243748938,597763.200281,52
1779243748958,597763.220536,53
1779243748974,597763.235767,53
1779243748994,597763.256056,52
1779243749015,597763.276977,52
1779243749036,597763.298363,52
1779243749057,597763.318660,52
1779243749077,597763.338918,52
1779243749097,597763.359190,53
1779243749117,597763.379525,54
1779243749138,597763.399838,54
1779243749158,597763.420151,54
1779243749173,597763.435373,55
1779243749194,597763.455636,56
1779243749214,597763.475877,57
1779243749234,597763.496084,57
1779243749254,597763.516349,57
1779243749275,597763.536669,57
1779243749295,597763.556961,58
1779243749315,597763.577254,58
1779243749335,597763.597563,58
1779243749356,597763.617853,56
1779243749376,597763.638094,57
1779243749396,597763.658376,56
1779243749417,597763.678696,56
1779243749437,597763.699014,54
1779243749452,597763.714230,55
1779243749472,597763.734549,55
1779243749493,597763.754822,56
1779243749513,597763.775276,58
1779243749533,597763.795568,59
1779243749554,597763.815856,60
1779243749574,597763.836146,60
1779243749594,597763.856431,61
1779243749616,597763.877884,60
1779243749636,597763.898193,59
1779243749656,597763.918469,59
1779243749673,597763.934747,58
1779243749693,597763.955066,58
1779243749713,597763.975397,57
1779243749734,597763.995708,58
1779243749754,597764.016038,62
1779243749774,597764.036592,62
1779243749795,597764.057470,60
1779243749816,597764.077780,61
1779243749832,597764.094570,64
1779243749853,597764.114866,69
1779243749873,597764.135337,62
1779243749894,597764.156408,64
1779243749915,597764.176706,70
1779243749932,597764.193962,64
1779243749952,597764.214267,68
1779243749972,597764.234610,65
1779243749993,597764.254901,66
1779243750013,597764.275189,65
1779243750033,597764.295513,66
1779243750054,597764.315850,66
1779243750074,597764.336164,66
1779243750095,597764.356713,67
1779243750115,597764.377017,68
1779243750131,597764.393018,69
1779243750153,597764.414911,69
1779243750174,597764.436226,68
1779243750194,597764.456533,66
1779243750215,597764.476852,66
1779243750230,597764.492132,66
1779243750250,597764.512416,64
1779243750271,597764.532733,64
1779243750291,597764.553143,63
1779243750311,597764.573449,63
