frame_idx,image_path,frame_timestamp_ms,frame_monotonic_ts,matched_pressure,pressure_timestamp_ms,pressure_monotonic_ts,sync_error_ms
291,rgb/000291_1779243753236.png,1779243753236,597767.497958,44,1779243753224,597767.486375,11.583
292,rgb/000292_1779243753269.png,1779243753269,597767.531143,46,1779243753265,597767.526967,4.176
293,rgb/000293_1779243753301.png,1779243753301,597767.562648,47,1779243753285,597767.547244,15.404
294,rgb/000294_1779243753335.png,1779243753335,597767.597020,48,1779243753322,597767.583937,13.083
295,rgb/000295_1779243753365.png,1779243753365,597767.627524,48,1779243753364,597767.626467,1.057
296,rgb/000296_1779243753399.png,1779243753399,597767.660890,50,1779243753401,597767.663621,2.731
297,rgb/000297_1779243753430.png,1779243753430,597767.692436,54,1779243753422,597767.683921,8.515
298,rgb/000298_1779243753463.png,1779243753463,597767.725221,51,1779243753462,597767.724516,0.705
299,rgb/000299_1779243753495.png,1779243753495,597767.757482,52,1779243753483,597767.744834,12.647
300,rgb/000300_1779243753528.png,1779243753528,597767.790551,49,1779243753524,597767.785919,4.632
301,rgb/000301_1779243753560.png,1779243753560,597767.822359,47,1779243753544,597767.806186,16.173
302,rgb/000302_1779243753592.png,1779243753592,597767.854580,48,1779243753585,597767.847026,7.553
303,rgb/000303_1779243753625.png,1779243753625,597767.886896,49,1779243753621,597767.883211,3.685
304,rgb/000304_1779243753658.png,1779243753658,597767.919623,49,1779243753641,597767.903564,16.06
305,rgb/000305_1779243753690.png,1779243753690,597767.951844,49,1779243753684,597767.945750,6.094
306,rgb/000306_1779243753723.png,1779243753723,597767.985135,46,1779243753724,597767.986356,1.22
307,rgb/000307_1779243753755.png,1779243753755,597768.016758,47,1779243753745,597768.006659,10.099
308,rgb/000308_1779243753788.png,1779243753788,597768.050077,51,1779243753780,597768.042254,7.823
309,rgb/000309_1779243753819.png,1779243753819,597768.081274,54,1779243753801,597768.063251,18.023
310,rgb/000310_1779243753852.png,1779243753852,597768.114000,47,1779243753843,597768.105157,8.843
311,rgb/000311_1779243753884.png,1779243753884,597768.146215,46,1779243753884,597768.146199,0.015
312,rgb/000312_1779243753916.png,1779243753916,597768.178586,46,1779243753904,597768.166429,12.157
313,rgb/000313_1779243753949.png,1779243753949,597768.211526,48,1779243753942,597768.203835,7.69
314,rgb/000314_1779243753981.png,1779243753981,597768.242977,49,1779243753983,597768.244886,1.91
315,rgb/000315_1779243754014.png,1779243754014,597768.276187,50,1779243754003,597768.265220,10.967
316,rgb/000316_1779243754046.png,1779243754046,597768.308470,52,1779243754044,597768.305932,2.538
317,rgb/000317_1779243754080.png,1779243754080,597768.341735,50,1779243754080,597768.341722,0.013
318,rgb/000318_1779243754111.png,1779243754111,597768.372884,51,1779243754100,597768.362058,10.826
319,rgb/000319_1779243754144.png,1779243754144,597768.406088,54,1779243754142,597768.404291,1.797
320,rgb/000320_1779243754175.png,1779243754175,597768.437545,53,1779243754163,597768.424650,12.896
321,rgb/000321_1779243754208.png,1779243754208,597768.470131,52,1779243754200,597768.461737,8.393
322,rgb/000322_1779243754242.png,1779243754242,597768.503875,51,1779243754242,597768.503773,0.102
323,rgb/000323_1779243754273.png,1779243754273,597768.535060,52,1779243754262,597768.524048,11.012
324,rgb/000324_1779243754306.png,1779243754306,597768.567925,52,1779243754299,597768.561357,6.568
325,rgb/000325_1779243754338.png,1779243754338,597768.600044,52,1779243754320,597768.582449,17.595
326,rgb/000326_1779243754370.png,1779243754370,597768.632565,51,1779243754363,597768.625185,7.38
327,rgb/000327_1779243754402.png,1779243754402,597768.664405,54,1779243754400,597768.661968,2.437
328,rgb/000328_1779243754435.png,1779243754435,597768.697277,54,1779243754420,597768.682216,15.061
329,rgb/000329_1779243754468.png,1779243754468,597768.730610,52,1779243754462,597768.723970,6.64
330,rgb/000330_1779243754500.png,1779243754500,597768.762279,54,1779243754498,597768.759961,2.318
331,rgb/000331_1779243754533.png,1779243754533,597768.794636,57,1779243754538,597768.800539,5.904
332,rgb/000332_1779243754565.png,1779243754565,597768.826642,57,1779243754559,597768.820815,5.827
333,rgb/000333_1779243754597.png,1779243754597,597768.859251,57,1779243754599,597768.861381,2.13
334,rgb/000334_1779243754630.png,1779243754630,597768.892595,57,1779243754620,597768.881659,10.936
335,rgb/000335_1779243754662.png,1779243754662,597768.923848,58,1779243754662,597768.923927,0.08
336,rgb/000336_1779243754694.png,1779243754694,597768.956137,60,1779243754699,597768.960934,4.797
337,rgb/000337_1779243754727.png,1779243754727,597768.988739,60,1779243754719,597768.981216,7.523
338,rgb/000338_1779243754759.png,1779243754759,597769.021514,62,1779243754760,597769.021780,0.266
339,rgb/000339_1779243754792.png,1779243754792,597769.053629,62,1779243754780,597769.042069,11.559
340,rgb/000340_1779243754826.png,1779243754826,597769.088035,64,1779243754820,597769.082619,5.417
341,rgb/000341_1779243754856.png,1779243754856,597769.118242,64,1779243754841,597769.102893,15.349
342,rgb/000342_1779243754890.png,1779243754890,597769.152061,64,1779243754881,597769.143589,8.472
343,rgb/000343_1779243754921.png,1779243754921,597769.183200,64,1779243754919,597769.181036,2.164
344,rgb/000344_1779243754954.png,1779243754954,597769.216410,63,1779243754959,597769.221613,5.204
345,rgb/000345_1779243754986.png,1779243754986,597769.248346,62,1779243754980,597769.241887,6.46
346,rgb/000346_1779243755019.png,1779243755019,597769.280737,62,1779243755017,597769.278818,1.919
347,rgb/000347_1779243755051.png,1779243755051,597769.312731,62,1779243755037,597769.299183,13.548
348,rgb/000348_1779243755085.png,1779243755085,597769.346636,63,1779243755079,597769.341041,5.596
349,rgb/000349_1779243755116.png,1779243755116,597769.377623,63,1779243755099,597769.361398,16.226
350,rgb/000350_1779243755148.png,1779243755148,597769.409842,62,1779243755140,597769.402054,7.788
351,rgb/000351_1779243755182.png,1779243755182,597769.443745,62,1779243755176,597769.438563,5.183
352,rgb/000352_1779243755213.png,1779243755213,597769.474757,62,1779243755197,597769.458863,15.895
353,rgb/000353_1779243755245.png,1779243755245,597769.507280,60,1779243755237,597769.499490,7.791
354,rgb/000354_1779243755278.png,1779243755278,597769.539642,57,1779243755278,597769.540062,0.421
355,rgb/000355_1779243755310.png,1779243755310,597769.572615,57,1779243755298,597769.560611,12.004
356,rgb/000356_1779243755344.png,1779243755344,597769.605994,56,1779243755340,597769.601664,4.329
357,rgb/000357_1779243755375.png,1779243755375,597769.636947,56,1779243755375,597769.637585,0.638
358,rgb/000358_1779243755407.png,1779243755407,597769.669244,57,1779243755397,597769.658999,10.246
359,rgb/000359_1779243755440.png,1779243755440,597769.701774,58,1779243755438,597769.699655,2.119
360,rgb/000360_1779243755472.png,1779243755472,597769.734236,58,1779243755478,597769.740292,6.056
361,rgb/000361_1779243755504.png,1779243755504,597769.766384,59,1779243755498,597769.760592,5.792
362,rgb/000362_1779243755537.png,1779243755537,597769.799169,65,1779243755540,597769.801700,2.531
363,rgb/000363_1779243755569.png,1779243755569,597769.831377,61,1779243755555,597769.816925,14.452
364,rgb/000364_1779243755601.png,1779243755601,597769.863524,62,1779243755595,597769.857523,6.001
365,rgb/000365_1779243755635.png,1779243755635,597769.897557,61,1779243755636,597769.898376,0.818
366,rgb/000366_1779243755666.png,1779243755666,597769.928525,61,1779243755657,597769.918679,9.846
367,rgb/000367_1779243755700.png,1779243755700,597769.961664,60,1779243755694,597769.956440,5.224
368,rgb/000368_1779243755731.png,1779243755731,597769.992991,58,1779243755735,597769.997046,4.054
369,rgb/000369_1779243755763.png,1779243755763,597770.025595,59,1779243755756,597770.017671,7.924
370,rgb/000370_1779243755796.png,1779243755796,597770.058034,58,1779243755796,597770.058257,0.223
371,rgb/000371_1779243755828.png,1779243755828,597770.090367,58,1779243755816,597770.078570,11.798
372,rgb/000372_1779243755861.png,1779243755861,597770.123255,58,1779243755858,597770.120380,2.876
373,rgb/000373_1779243755893.png,1779243755893,597770.155045,59,1779243755894,597770.155895,0.851
374,rgb/000374_1779243755926.png,1779243755926,597770.188428,59,1779243755914,597770.176447,11.98
375,rgb/000375_1779243755958.png,1779243755958,597770.219783,57,1779243755955,597770.217089,2.694
376,rgb/000376_1779243755990.png,1779243755990,597770.252181,57,1779243755996,597770.257702,5.521
377,rgb/000377_1779243756023.png,1779243756023,597770.284684,56,1779243756016,597770.277997,6.687
378,rgb/000378_1779243756055.png,1779243756055,597770.317132,54,1779243756058,597770.319775,2.643
379,rgb/000379_1779243756088.png,1779243756088,597770.350420,54,1779243756094,597770.356487,6.066
380,rgb/000380_1779243756120.png,1779243756120,597770.382438,54,1779243756115,597770.376785,5.653
381,rgb/000381_1779243756153.png,1779243756153,597770.414896,53,1779243756156,597770.418226,3.33
382,rgb/000382_1779243756185.png,1779243756185,597770.446774,53,1779243756177,597770.439597,7.177
383,rgb/000383_1779243756250.png,1779243756250,597770.511787,51,1779243756255,597770.516645,4.858
384,rgb/000384_1779243756282.png,1779243756282,597770.544116,51,1779243756275,597770.536967,7.15
385,rgb/000385_1779243756314.png,1779243756314,597770.576622,50,1779243756317,597770.578630,2.008
386,rgb/000386_1779243756348.png,1779243756348,597770.609932,52,1779243756337,597770.598905,11.027
387,rgb/000387_1779243756379.png,1779243756379,597770.641285,52,1779243756372,597770.634526,6.758
388,rgb/000388_1779243756412.png,1779243756412,597770.674045,50,1779243756414,597770.676479,2.433
389,rgb/000389_1779243756444.png,1779243756444,597770.706252,51,1779243756435,597770.696773,9.478
390,rgb/000390_1779243756476.png,1779243756476,597770.738358,49,1779243756475,597770.737345,1.013
391,rgb/000391_1779243756510.png,1779243756510,597770.772320,49,1779243756516,597770.777926,5.606
392,rgb/000392_1779243756541.png,1779243756541,597770.803389,48,1779243756536,597770.798216,5.172
393,rgb/000393_1779243756574.png,1779243756574,597770.836041,47,1779243756572,597770.834580,1.461
394,rgb/000394_1779243756606.png,1779243756606,597770.868348,46,1779243756613,597770.875238,6.889
395,rgb/000395_1779243756638.png,1779243756638,597770.900498,43,1779243756634,597770.896549,3.948
396,rgb/000396_1779243756672.png,1779243756672,597770.934540,42,1779243756675,597770.937119,2.579
397,rgb/000397_1779243756703.png,1779243756703,597770.965479,40,1779243756695,597770.957455,8.024
398,rgb/000398_1779243756736.png,1779243756736,597770.997705,39,1779243756732,597770.994006,3.699
399,rgb/000399_1779243756768.png,1779243756768,597771.030545,39,1779243756773,597771.034641,4.095
400,rgb/000400_1779243756802.png,1779243756802,597771.064016,37,1779243756793,597771.054953,9.062
401,rgb/000401_1779243756833.png,1779243756833,597771.094907,36,1779243756834,597771.095766,0.859
402,rgb/000402_1779243756865.png,1779243756865,597771.127403,36,1779243756855,597771.117473,9.93
403,rgb/000403_1779243756898.png,1779243756898,597771.159808,33,1779243756896,597771.158142,1.666
404,rgb/000404_1779243756931.png,1779243756931,597771.192657,35,1779243756932,597771.193640,0.983
405,rgb/000405_1779243756962.png,1779243756962,597771.224419,30,1779243756952,597771.213923,10.496
406,rgb/000406_1779243756995.png,1779243756995,597771.256926,28,1779243756992,597771.254486,2.44
407,rgb/000407_1779243757027.png,1779243757027,597771.289462,24,1779243757034,597771.296460,6.998
408,rgb/000408_1779243757060.png,1779243757060,597771.321940,24,1779243757055,597771.317150,4.789
409,rgb/000409_1779243757093.png,1779243757093,597771.355222,24,1779243757091,597771.353246,1.976
410,rgb/000410_1779243757125.png,1779243757125,597771.387604,25,1779243757133,597771.395054,7.45
411,rgb/000411_1779243757157.png,1779243757157,597771.419349,26,1779243757153,597771.415382,3.967
412,rgb/000412_1779243757190.png,1779243757190,597771.452185,24,1779243757194,597771.456089,3.904
413,rgb/000413_1779243757222.png,1779243757222,597771.483774,26,1779243757215,597771.477170,6.603
414,rgb/000414_1779243757254.png,1779243757254,597771.516082,28,1779243757252,597771.513733,2.35
415,rgb/000415_1779243757286.png,1779243757286,597771.548483,25,1779243757293,597771.554969,6.486
416,rgb/000416_1779243757319.png,1779243757319,597771.581071,26,1779243757313,597771.575301,5.77
417,rgb/000417_1779243757352.png,1779243757352,597771.614616,27,1779243757350,597771.612104,2.512
418,rgb/000418_1779243757384.png,1779243757384,597771.645652,28,1779243757370,597771.632397,13.255
419,rgb/000419_1779243757418.png,1779243757418,597771.679817,32,1779243757411,597771.672906,6.911
420,rgb/000420_1779243757449.png,1779243757449,597771.710772,32,1779243757431,597771.693200,17.573
421,rgb/000421_1779243757482.png,1779243757482,597771.744303,32,1779243757473,597771.734809,9.495
422,rgb/000422_1779243757514.png,1779243757514,597771.775786,33,1779243757514,597771.776145,0.359
423,rgb/000423_1779243757546.png,1779243757546,597771.808307,33,1779243757551,597771.813259,4.952
424,rgb/000424_1779243757579.png,1779243757579,597771.840817,31,1779243757572,597771.834057,6.761
425,rgb/000425_1779243757611.png,1779243757611,597771.873264,31,1779243757614,597771.876039,2.775
426,rgb/000426_1779243757643.png,1779243757643,597771.905059,31,1779243757635,597771.897445,7.614
427,rgb/000427_1779243757675.png,1779243757675,597771.937416,31,1779243757673,597771.935223,2.193
428,rgb/000428_1779243757773.png,1779243757773,597772.034741,30,1779243757771,597772.032874,1.868
429,rgb/000429_1779243757805.png,1779243757805,597772.066973,30,1779243757811,597772.073566,6.593
430,rgb/000430_1779243757837.png,1779243757837,597772.099471,30,1779243757832,597772.093982,5.49
431,rgb/000431_1779243757870.png,1779243757870,597772.132027,31,1779243757872,597772.134581,2.554
432,rgb/000432_1779243757902.png,1779243757902,597772.164270,33,1779243757893,597772.154847,9.422
433,rgb/000433_1779243757935.png,1779243757935,597772.196867,39,1779243757933,597772.195355,1.512
434,rgb/000434_1779243757968.png,1779243757968,597772.229902,36,1779243757969,597772.230789,0.887
435,rgb/000435_1779243758000.png,1779243758000,597772.261766,36,1779243757989,597772.251055,10.711
436,rgb/000436_1779243758032.png,1779243758032,597772.293883,35,1779243758029,597772.291583,2.3
437,rgb/000437_1779243758064.png,1779243758064,597772.326559,36,1779243758070,597772.332186,5.627
438,rgb/000438_1779243758096.png,1779243758096,597772.358576,37,1779243758092,597772.353686,4.89
439,rgb/000439_1779243758129.png,1779243758129,597772.391182,37,1779243758129,597772.391027,0.155
440,rgb/000440_1779243758161.png,1779243758161,597772.423447,36,1779243758149,597772.411307,12.14
441,rgb/000441_1779243758194.png,1779243758194,597772.455854,38,1779243758191,597772.453053,2.8
442,rgb/000442_1779243758227.png,1779243758227,597772.488670,41,1779243758228,597772.490460,1.789
443,rgb/000443_1779243758259.png,1779243758259,597772.521249,44,1779243758249,597772.510750,10.499
444,rgb/000444_1779243758324.png,1779243758324,597772.585672,44,1779243758331,597772.592856,7.183
445,rgb/000445_1779243758356.png,1779243758356,597772.618095,45,1779243758351,597772.613304,4.791
446,rgb/000446_1779243758388.png,1779243758388,597772.650464,44,1779243758392,597772.654054,3.59
447,rgb/000447_1779243758421.png,1779243758421,597772.683570,48,1779243758428,597772.689649,6.079
448,rgb/000448_1779243758453.png,1779243758453,597772.715218,44,1779243758448,597772.709954,5.264
449,rgb/000449_1779243758487.png,1779243758487,597772.748828,43,1779243758490,597772.751970,3.142
450,rgb/000450_1779243758518.png,1779243758518,597772.780147,42,1779243758511,597772.773461,6.686
451,rgb/000451_1779243758551.png,1779243758551,597772.812681,44,1779243758547,597772.809540,3.141
452,rgb/000452_1779243758584.png,1779243758584,597772.845871,51,1779243758589,597772.850826,4.955
453,rgb/000453_1779243758615.png,1779243758615,597772.877557,47,1779243758610,597772.871973,5.585
454,rgb/000454_1779243758648.png,1779243758648,597772.909936,49,1779243758650,597772.912545,2.609
455,rgb/000455_1779243758680.png,1779243758680,597772.941987,48,1779243758671,597772.932815,9.172
456,rgb/000456_1779243758713.png,1779243758713,597772.974734,50,1779243758706,597772.968308,6.427
457,rgb/000457_1779243758745.png,1779243758745,597773.007257,51,1779243758726,597772.988600,18.657
458,rgb/000458_1779243758777.png,1779243758777,597773.039171,54,1779243758768,597773.030440,8.732
459,rgb/000459_1779243758810.png,1779243758810,597773.071881,55,1779243758811,597773.072663,0.783
460,rgb/000460_1779243758842.png,1779243758842,597773.104457,55,1779243758846,597773.108217,3.76
461,rgb/000461_1779243758874.png,1779243758874,597773.136518,58,1779243758866,597773.128524,7.994
462,rgb/000462_1779243758907.png,1779243758907,597773.168765,55,1779243758907,597773.169143,0.379
463,rgb/000463_1779243758941.png,1779243758941,597773.202705,57,1779243758948,597773.209668,6.963
464,rgb/000464_1779243758972.png,1779243758972,597773.233725,56,1779243758968,597773.229920,3.805
465,rgb/000465_1779243759004.png,1779243759004,597773.266389,56,1779243758988,597773.250186,16.203
466,rgb/000466_1779243759037.png,1779243759037,597773.298974,57,1779243759029,597773.291386,7.588
467,rgb/000467_1779243759069.png,1779243759069,597773.331048,65,1779243759066,597773.328335,2.713
468,rgb/000468_1779243759101.png,1779243759101,597773.363240,55,1779243759088,597773.349807,13.433
469,rgb/000469_1779243759135.png,1779243759135,597773.396963,54,1779243759128,597773.390406,6.557
470,rgb/000470_1779243759166.png,1779243759166,597773.428188,57,1779243759149,597773.410701,17.487
471,rgb/000471_1779243759199.png,1779243759199,597773.460885,56,1779243759185,597773.446729,14.156
472,rgb/000472_1779243759232.png,1779243759232,597773.494359,57,1779243759225,597773.487313,7.047
473,rgb/000473_1779243759263.png,1779243759263,597773.525443,57,1779243759245,597773.507588,17.855
474,rgb/000474_1779243759296.png,1779243759296,597773.558254,56,1779243759286,597773.548161,10.093
475,rgb/000475_1779243759328.png,1779243759328,597773.590398,59,1779243759327,597773.588734,1.664
476,rgb/000476_1779243759361.png,1779243759361,597773.622641,60,1779243759347,597773.609019,13.621
477,rgb/000477_1779243759393.png,1779243759393,597773.655397,61,1779243759385,597773.646970,8.427
478,rgb/000478_1779243759427.png,1779243759427,597773.689327,61,1779243759426,597773.687665,1.662
479,rgb/000479_1779243759458.png,1779243759458,597773.719735,62,1779243759446,597773.707914,11.821
480,rgb/000480_1779243759490.png,1779243759490,597773.752531,63,1779243759488,597773.749871,2.661
481,rgb/000481_1779243759523.png,1779243759523,597773.784738,64,1779243759508,597773.770193,14.545
482,rgb/000482_1779243759555.png,1779243759555,597773.816927,64,1779243759549,597773.810744,6.183
483,rgb/000483_1779243759589.png,1779243759589,597773.851338,62,1779243759584,597773.846225,5.113
484,rgb/000484_1779243759620.png,1779243759620,597773.881865,63,1779243759604,597773.866530,15.336
485,rgb/000485_1779243759653.png,1779243759653,597773.915391,62,1779243759646,597773.907740,7.651
486,rgb/000486_1779243759685.png,1779243759685,597773.946920,63,1779243759686,597773.948329,1.409
487,rgb/000487_1779243759717.png,1779243759717,597773.979345,64,1779243759706,597773.968576,10.77
488,rgb/000488_1779243759749.png,1779243759749,597774.011384,64,1779243759747,597774.009131,2.253
489,rgb/000489_1779243759782.png,1779243759782,597774.044041,65,1779243759784,597774.045941,1.9
490,rgb/000490_1779243759814.png,1779243759814,597774.076546,65,1779243759805,597774.067114,9.431
491,rgb/000491_1779243759846.png,1779243759846,597774.108572,64,1779243759846,597774.107660,0.912
492,rgb/000492_1779243759879.png,1779243759879,597774.141178,65,1779243759866,597774.127923,13.255
493,rgb/000493_1779243759912.png,1779243759912,597774.173725,65,1779243759906,597774.168427,5.298
494,rgb/000494_1779243759944.png,1779243759944,597774.206329,66,1779243759927,597774.188812,17.518
495,rgb/000495_1779243759976.png,1779243759976,597774.238549,66,1779243759963,597774.225138,13.411
496,rgb/000496_1779243760009.png,1779243760009,597774.270683,66,1779243760004,597774.266423,4.26
497,rgb/000497_1779243760041.png,1779243760041,597774.303171,66,1779243760025,597774.286732,16.439
498,rgb/000498_1779243760075.png,1779243760075,597774.336906,66,1779243760066,597774.328469,8.437
499,rgb/000499_1779243760106.png,1779243760106,597774.367913,64,1779243760102,597774.364503,3.41
500,rgb/000500_1779243760139.png,1779243760139,597774.401334,62,1779243760144,597774.406243,4.908
501,rgb/000501_1779243760171.png,1779243760171,597774.432987,62,1779243760164,597774.426560,6.426
502,rgb/000502_1779243760203.png,1779243760203,597774.465383,60,1779243760205,597774.467163,1.78
503,rgb/000503_1779243760236.png,1779243760236,597774.497936,62,1779243760225,597774.487453,10.483
504,rgb/000504_1779243760269.png,1779243760269,597774.531162,61,1779243760267,597774.528918,2.244
505,rgb/000505_1779243760300.png,1779243760300,597774.562358,58,1779243760282,597774.544119,18.239
506,rgb/000506_1779243760333.png,1779243760333,597774.595192,56,1779243760324,597774.585814,9.377
507,rgb/000507_1779243760365.png,1779243760365,597774.627163,54,1779243760364,597774.626362,0.801
508,rgb/000508_1779243760397.png,1779243760397,597774.659390,56,1779243760384,597774.646603,12.787
509,rgb/000509_1779243760430.png,1779243760430,597774.691886,56,1779243760425,597774.687111,4.775
510,rgb/000510_1779243760462.png,1779243760462,597774.724239,55,1779243760445,597774.707374,16.865
511,rgb/000511_1779243760494.png,1779243760494,597774.756605,54,1779243760482,597774.743637,12.969
512,rgb/000512_1779243760592.png,1779243760592,597774.853818,54,1779243760585,597774.846967,6.851
513,rgb/000513_1779243760625.png,1779243760625,597774.886895,56,1779243760626,597774.887707,0.811
514,rgb/000514_1779243760657.png,1779243760657,597774.919008,52,1779243760641,597774.902939,16.069
515,rgb/000515_1779243760689.png,1779243760689,597774.951540,49,1779243760682,597774.943932,7.608
516,rgb/000516_1779243760722.png,1779243760722,597774.984596,49,1779243760723,597774.984625,0.029
517,rgb/000517_1779243760754.png,1779243760754,597775.015836,49,1779243760743,597775.004873,10.963
518,rgb/000518_1779243760786.png,1779243760786,597775.048432,51,1779243760785,597775.046883,1.549
519,rgb/000519_1779243760820.png,1779243760820,597775.082561,49,1779243760820,597775.082607,0.046
520,rgb/000520_1779243760851.png,1779243760851,597775.113133,48,1779243760841,597775.102905,10.228
521,rgb/000521_1779243760884.png,1779243760884,597775.145786,48,1779243760883,597775.144938,0.848
522,rgb/000522_1779243760916.png,1779243760916,597775.177883,48,1779243760903,597775.165266,12.616
523,rgb/000523_1779243760949.png,1779243760949,597775.211377,48,1779243760944,597775.205952,5.426
524,rgb/000524_1779243760981.png,1779243760981,597775.243177,48,1779243760980,597775.242394,0.783
525,rgb/000525_1779243761013.png,1779243761013,597775.275505,48,1779243761002,597775.263626,11.878
526,rgb/000526_1779243761046.png,1779243761046,597775.307655,48,1779243761043,597775.304763,2.892
527,rgb/000527_1779243761078.png,1779243761078,597775.340391,47,1779243761063,597775.325057,15.334
528,rgb/000528_1779243761112.png,1779243761112,597775.373867,47,1779243761104,597775.365645,8.223
529,rgb/000529_1779243761143.png,1779243761143,597775.404892,44,1779243761144,597775.406198,1.306
530,rgb/000530_1779243761175.png,1779243761175,597775.437503,44,1779243761159,597775.421437,16.066
531,rgb/000531_1779243761208.png,1779243761208,597775.469993,42,1779243761200,597775.461997,7.996
532,rgb/000532_1779243761240.png,1779243761240,597775.502076,42,1779243761241,597775.503551,1.475
533,rgb/000533_1779243761273.png,1779243761273,597775.534716,42,1779243761262,597775.523826,10.89
534,rgb/000534_1779243761306.png,1779243761306,597775.568075,36,1779243761304,597775.566149,1.925
535,rgb/000535_1779243761337.png,1779243761337,597775.599244,36,1779243761319,597775.581373,17.871
536,rgb/000536_1779243761370.png,1779243761370,597775.632017,36,1779243761361,597775.622716,9.301
537,rgb/000537_1779243761402.png,1779243761402,597775.664220,36,1779243761401,597775.663335,0.885
538,rgb/000538_1779243761434.png,1779243761434,597775.696440,35,1779243761421,597775.683614,12.826
539,rgb/000539_1779243761467.png,1779243761467,597775.729081,34,1779243761462,597775.724099,4.982
540,rgb/000540_1779243761499.png,1779243761499,597775.761356,35,1779243761503,597775.764669,3.314
541,rgb/000541_1779243761532.png,1779243761532,597775.793672,29,1779243761538,597775.800315,6.642
542,rgb/000542_1779243761564.png,1779243761564,597775.826284,27,1779243761559,597775.820637,5.647
543,rgb/000543_1779243761596.png,1779243761596,597775.858268,30,1779243761599,597775.861266,2.997
544,rgb/000544_1779243761629.png,1779243761629,597775.891250,30,1779243761619,597775.881529,9.72
545,rgb/000545_1779243761663.png,1779243761663,597775.924854,26,1779243761660,597775.922097,2.757
546,rgb/000546_1779243761694.png,1779243761694,597775.955766,25,1779243761680,597775.942395,13.372
547,rgb/000547_1779243761726.png,1779243761726,597775.988093,27,1779243761721,597775.982893,5.201
548,rgb/000548_1779243761760.png,1779243761760,597776.022135,22,1779243761761,597776.023393,1.258
549,rgb/000549_1779243761791.png,1779243761791,597776.053009,21,1779243761781,597776.043614,9.395
550,rgb/000550_1779243761824.png,1779243761824,597776.085628,21,1779243761818,597776.080209,5.419
551,rgb/000551_1779243761856.png,1779243761856,597776.117671,20,1779243761839,597776.100684,16.987
552,rgb/000552_1779243761888.png,1779243761888,597776.149979,24,1779243761880,597776.141833,8.146
553,rgb/000553_1779243761921.png,1779243761921,597776.182993,23,1779243761921,597776.182859,0.134
554,rgb/000554_1779243761953.png,1779243761953,597776.215462,25,1779243761957,597776.219049,3.587
555,rgb/000555_1779243761985.png,1779243761985,597776.247447,25,1779243761977,597776.239387,8.059
556,rgb/000556_1779243762018.png,1779243762018,597776.280405,25,1779243762018,597776.279953,0.451
557,rgb/000557_1779243762050.png,1779243762050,597776.312287,25,1779243762038,597776.300217,12.071
558,rgb/000558_1779243762083.png,1779243762083,597776.345438,25,1779243762080,597776.341702,3.735
559,rgb/000559_1779243762115.png,1779243762115,597776.376925,25,1779243762100,597776.361954,14.97
560,rgb/000560_1779243762147.png,1779243762147,597776.409359,25,1779243762140,597776.402573,6.786
561,rgb/000561_1779243762180.png,1779243762180,597776.441757,25,1779243762181,597776.443221,1.463
562,rgb/000562_1779243762212.png,1779243762212,597776.474189,24,1779243762217,597776.478679,4.49
563,rgb/000563_1779243762244.png,1779243762244,597776.506566,25,1779243762237,597776.498985,7.581
564,rgb/000564_1779243762277.png,1779243762277,597776.538877,24,1779243762278,597776.540489,1.612
565,rgb/000565_1779243762311.png,1779243762311,597776.572686,25,1779243762300,597776.562152,10.534
566,rgb/000566_1779243762342.png,1779243762342,597776.603669,27,1779243762336,597776.597961,5.708
567,rgb/000567_1779243762374.png,1779243762374,597776.636431,30,1779243762377,597776.638638,2.207
568,rgb/000568_1779243762407.png,1779243762407,597776.668921,32,1779243762397,597776.658901,10.02
569,rgb/000569_1779243762439.png,1779243762439,597776.701074,37,1779243762437,597776.699520,1.554
570,rgb/000570_1779243762471.png,1779243762471,597776.733564,36,1779243762458,597776.719773,13.791
571,rgb/000571_1779243762505.png,1779243762505,597776.766733,39,1779243762499,597776.760907,5.826
572,rgb/000572_1779243762536.png,1779243762536,597776.798138,40,1779243762536,597776.798044,0.094
573,rgb/000573_1779243762570.png,1779243762570,597776.832172,41,1779243762557,597776.819400,12.772
574,rgb/000574_1779243762601.png,1779243762601,597776.863515,43,1779243762599,597776.861551,1.965
575,rgb/000575_1779243762634.png,1779243762634,597776.895659,43,1779243762620,597776.881781,13.878
576,rgb/000576_1779243762698.png,1779243762698,597776.960123,45,1779243762696,597776.958550,1.573
577,rgb/000577_1779243762732.png,1779243762732,597776.993737,49,1779243762737,597776.999167,5.43
578,rgb/000578_1779243762764.png,1779243762764,597777.025882,49,1779243762757,597777.019427,6.455
579,rgb/000579_1779243762796.png,1779243762796,597777.057817,50,1779243762798,597777.060470,2.653
580,rgb/000580_1779243762828.png,1779243762828,597777.089983,50,1779243762819,597777.080700,9.283
581,rgb/000581_1779243762860.png,1779243762860,597777.122299,50,1779243762855,597777.116922,5.378
582,rgb/000582_1779243762892.png,1779243762892,597777.154564,52,1779243762895,597777.157567,3.002
583,rgb/000583_1779243762926.png,1779243762926,597777.187852,49,1779243762916,597777.177805,10.048
584,rgb/000584_1779243762958.png,1779243762958,597777.220010,48,1779243762956,597777.218280,1.73
585,rgb/000585_1779243762990.png,1779243762990,597777.251883,45,1779243762977,597777.239592,12.291
586,rgb/000586_1779243763022.png,1779243763022,597777.284512,47,1779243763018,597777.280183,4.329
