frame_idx,timestamp,fsr_force_g,contact_point_count,qpos_index_joint0,qpos_index_joint1,qpos_index_joint2,qpos_index_joint3,qvel_index_joint0,qvel_index_joint1,qvel_index_joint2,qvel_index_joint3,qacc_index_joint0,qacc_index_joint1,qacc_index_joint2,qacc_index_joint3,tau_motion_no_contact_index_joint0,tau_motion_no_contact_index_joint1,tau_motion_no_contact_index_joint2,tau_motion_no_contact_index_joint3,tau_contact_fsr_index_joint0,tau_contact_fsr_index_joint1,tau_contact_fsr_index_joint2,tau_contact_fsr_index_joint3,tau_required_with_fsr_index_joint0,tau_required_with_fsr_index_joint1,tau_required_with_fsr_index_joint2,tau_required_with_fsr_index_joint3
10,98523.907348,41.0,120,0.0,0.21721772852111124,0.47119051336304674,0.5775686143120528,0.0,-0.29953704801596803,0.253084550597527,0.2977758713278984,0.0,0.9275507888150738,-1.344698657335623,-1.0377825971958572,-2.8861395271099454e-06,-0.2355677682206924,0.18745506039896304,0.22746058200425937,-2.1301850208641095e-05,-0.035825223045263914,-0.01785872967017933,-0.008024724779441429,1.841571068153115e-05,-0.19974254517542847,0.20531379006914235,0.2354853067837008
11,98523.939772,41.0,120,0.0,0.20798379721298427,0.47878815268720254,0.586710872513485,0.0,-0.2695582221584889,0.21476084339827395,0.2617179297318515,0.0,0.8335725586444527,-1.339253939222,-1.2499835417276963,-2.8925889727433513e-06,-0.21252519180429685,0.15684833222882016,0.19649290518581564,-2.130185020864097e-05,-0.03577095833658771,-0.01782543526524815,-0.007978049972365002,1.840926123589762e-05,-0.17675423346770913,0.17467376749406832,0.20447095515818065
12,98523.972326,43.0,120,0.0,0.19970634175979782,0.4851401474892701,0.5945692485669709,0.0,-0.24539688162207884,0.16602152839677675,0.21651851281533396,0.0,0.6864226778022324,-1.5095093511966098,-1.3138229733577753,-2.905492743701296e-06,-0.19467278453678408,0.11614982503286801,0.1596949903112574,-2.2340964852964817e-05,-0.037472255191704294,-0.018672419967351323,-0.00832819677107058,1.943547210926352e-05,-0.15720052934507978,0.13482224500021933,0.16802318708232797
13,98524.005335,43.0,120,0.0,0.19190297101850262,0.4896463558530494,0.6008836798746948,0.0,-0.22460539750306951,0.11578158699528807,0.17564813412169222,0.0,0.8260845300269395,-1.2269597490756312,-1.0799923114441268,-2.8900394181156343e-06,-0.17663202787173032,0.0787853774089464,0.1293387318504483,-2.234096485296453e-05,-0.03745937100243639,-0.018680587263975455,-0.008308236814090828,1.9450925434848896e-05,-0.13917265686929392,0.09746596467292185,0.13764696866453913
14,98524.036831,44.0,120,0.0,0.1851832942161159,0.4926699388389337,0.6059456914964966,0.0,-0.19269042729335784,0.08600413718394861,0.14638596625507994,0.0,1.0423009631163556,-0.7549412946695004,-0.864301811190352,-2.865858428118241e-06,-0.14892256067350382,0.05968750289621837,0.10808802003816341,-2.2860522175127215e-05,-0.03833388700671404,-0.019137874574226266,-0.008492180152973101,1.9994663747008974e-05,-0.11058867366678977,0.07882537747044463,0.11658020019113652
15,98524.06907,48.0,120,0.0,0.1796529091193832,0.49511280205762764,0.610192039037041,0.0,-0.1581307453720462,0.06795181749828494,0.12065924749057899,0.0,0.8753391453408215,-0.5040429703396232,-0.721334446472583,-2.8639708247256816e-06,-0.12294616756675257,0.04775177673993678,0.08893650511644882,-2.4938751463775528e-05,-0.04182114067141358,-0.020898241851931346,-0.009255602119147511,2.2074780639049848e-05,-0.08112502689533899,0.06865001859186813,0.09819210723559633
16,98524.101313,50.0,120,0.0,0.17498681480046563,0.49705154535703966,0.6137259526445803,0.0,-0.13624838178224374,0.0535028856782116,0.09987349184060257,0.0,0.5432183472513223,-0.4012171147610155,-0.583893635201725,-2.8726996719745006e-06,-0.10877129805679493,0.037214855725179366,0.07368153837083277,-2.597786610809933e-05,-0.04356766127701426,-0.021789493985546346,-0.009635013462840538,2.3105166436124827e-05,-0.06520363677978067,0.05900434971072571,0.08331655183367331
17,98524.134185,50.0,120,0.0,0.17079185254857104,0.49858822534507996,0.6166829429780909,0.0,-0.12293114320390286,0.041886152250109276,0.08271620249742995,0.0,0.38513796632803565,-0.2451972240471677,-0.44802147588002716,-2.872876340178512e-06,-0.09970132751076566,0.0294785230868178,0.061314318742878626,-2.59778661080988e-05,-0.04357606019317375,-0.021813148748176484,-0.009632701371490934,2.3104989767920287e-05,-0.05612526731759191,0.05129167183499428,0.07094702011436956
18,98524.166701,51.0,120,0.0,0.1669452763198627,0.49979383953433426,0.6191397255830343,0.0,-0.11105082739052818,0.037393311371290316,0.07052591690657017,0.0,0.40437283960762604,-0.07539359409679214,-0.3486220824427124,-2.866206679606691e-06,-0.09000152546537496,0.02758163423913294,0.052556540440572286,-2.649742343026079e-05,-0.04446065032490129,-0.022277092624646475,-0.009826809619523553,2.3631216750654102e-05,-0.04554087514047367,0.049858726863779415,0.062383350060095835
19,98524.198942,54.0,120,0.0,0.16359656505575285,0.5010095310848649,0.6212527446883818,0.0,-0.0967665330061096,0.036969506488683024,0.06012608994097235,0.0,0.40616145152125305,-0.055034445832783385,-0.31307560968327297,-2.865499287551819e-06,-0.07855571570184668,0.02744447913367091,0.044592211205629256,-2.805609539674689e-05,-0.04708475924268562,-0.023610038382683267,-0.01040502443053069,2.519059610919507e-05,-0.03147095645916106,0.051054517516354175,0.05499723563615995
20,98524.231755,55.0,120,0.0,0.16065841895572747,0.5021980033430811,0.623044921790592,0.0,-0.08467097227940856,0.033764753799822245,0.050170048668631395,0.0,0.3708582174593307,-0.1375759689168502,-0.29143376552844646,-2.869515687802288e-06,-0.06923448370560548,0.024052569129577026,0.03684352016024451,-2.8575652718909704e-05,-0.047962463711433166,-0.024065536021131807,-0.010597348196269292,2.5706137031107416e-05,-0.02127201999417231,0.04811810515070883,0.0474408683565138
21,98524.263453,55.0,120,0.0,0.15812367782777473,0.5031931103160665,0.6244990148822721,0.0,-0.0728470027785737,0.028181827717035368,0.04129913641592964,0.0,0.4120835845260561,-0.14112528798280943,-0.2462441665861469,-2.8679747061294184e-06,-0.05936134833695139,0.019549963020227025,0.030198845033265333,-2.8575652718908694e-05,-0.04796859889648118,-0.024082629543062818,-0.010598076471572621,2.5707678012779275e-05,-0.01139274944047021,0.04363259256328984,0.040796921504837956
22,98524.295841,57.0,120,0.0,0.1559998761477941,0.5039995837919462,0.6256852371438548,0.0,-0.058207688393903556,0.02476942898498713,0.03443613580179239,0.0,0.42909886731389424,-0.05479498084209328,-0.1652269245269195,-2.864170779702283e-06,-0.04747753926660217,0.017683205115193973,0.025518891051753412,-2.9614767363232498e-05,-0.04971891530311789,-0.024974003329051683,-0.010984617707097872,2.6750596583530217e-05,0.0022413760365157173,0.042657208444245656,0.036503508758851284
23,98524.328268,57.0,120,0.0,0.15435152140163375,0.5047985306352415,0.6267308221613729,0.0,-0.045036746913275305,0.024634237478706744,0.03059359595659572,0.0,0.3989401925879281,0.036613002306373876,-0.08861781636644939,-2.8619030364261123e-06,-0.03724159775469092,0.018488836175434075,0.023211116133824036,-2.961476736323233e-05,-0.04971895425689494,-0.024981599659392912,-0.01098288693265876,2.6752864326806217e-05,0.012477356502204016,0.04347043583482699,0.03419400306648279
24,98524.360642,61.0,120,0.0,0.15308083603305017,0.5055959074473412,0.6276679075841399,0.0,-0.03235519902211026,0.027137668777365676,0.02869044795555631,0.0,0.38212251962546506,0.009628937075598198,-0.1025625585743829,-2.863559145745353e-06,-0.027265126336491762,0.020220907907776087,0.021549099928690866,-3.169299665188004e-05,-0.05320289659884004,-0.02673587105984476,-0.01174923523071387,2.8829437506134685e-05,0.025937770262348277,0.04695677896762085,0.03329833515940474
25,98524.393882,58.0,120,0.0,0.15224066920695617,0.5065835427265192,0.6286128693488671,0.0,-0.019981005323377266,0.025147206711293446,0.023787221681546677,0.0,0.3246326438608827,-0.023923167618213073,-0.10283464381689326,-2.866764373438726e-06,-0.01794235639398077,0.0182922532307688,0.01762370308389235,-3.0134324685394676e-05,-0.05057092137038179,-0.025409525583140885,-0.011161583404088323,2.726756031195595e-05,0.03262856497640102,0.043701778813909686,0.02878528648798067
26,98524.490442,67.0,120,0.0,0.1517964889416529,0.5077312597450275,0.6296078963015425,0.0,-0.001996259493391328,0.032923521076078544,0.026388912459241354,0.0,0.20881613915336417,0.3148276586640396,0.1756984894664796,-2.8580463668304517e-06,-0.0047098890314631724,0.027903316780246233,0.02249115375240294,-3.481034058485221e-05,-0.058388953249171045,-0.029325637467990908,-0.012875883751431743,3.195229421802176e-05,0.05367906421770787,0.05722895424823714,0.03536703750383468
27,98524.522838,64.0,120,0.0,0.15176011838987932,0.5090265042636124,0.6306376086023607,0.0,0.005013767040081163,0.04566919732880681,0.03369764059936742,0.0,0.27815464985274957,0.38897921239568223,0.1887865455152803,-2.852953910684345e-06,0.0015966021751900403,0.0388444757956207,0.028469814017216898,-3.3251668618367904e-05,-0.055736002017252574,-0.02797421939523089,-0.012276554269372526,3.0398714707683558e-05,0.05733260419244261,0.0668186951908516,0.040746368286589424
28,98524.556193,70.0,120,0.0,0.15213809306204687,0.5107451253774427,0.631827272283805,0.0,0.016412913551418384,0.05849062322070786,0.038730151874768026,0.0,0.25446272934550984,0.2880908101450236,0.10525957148667242,-2.85749321921771e-06,0.010478617560803698,0.04809388905713086,0.03166075582165022,-3.749660691415764e-05,-0.06135585928320921,-0.030989244326295635,-0.013848277231115588,3.463911369493993e-05,0.07183447684401291,0.0790831333834265,0.04550903305276581
29,98524.587518,66.0,120,0.0,0.15280170436525642,0.5127822584821911,0.6331306157968621,0.0,0.02181602751874845,0.06468199969010069,0.04068540161423151,0.0,-0.0025198379673008753,0.06163291986973507,-0.018253152261320182,-2.8749451976858855e-06,0.01222120795885882,0.05077990515895967,0.03198903119645968,-3.5353943661920745e-05,-0.05777766900700694,-0.029142714839755314,-0.01301577371771352,3.247899846423486e-05,0.06999887696586576,0.07992261999871499,0.045004804914173205
30,98524.620006,64.0,120,0.0,0.1535317349102044,0.5148718481790328,0.6344213460653767,0.0,0.015837495806029445,0.06210135672532324,0.03737423865925571,0.0,-0.2740736136319853,-0.095024487227092,-0.113089608908013,-2.8906961914643582e-06,0.004713477283229761,0.04714685549272491,0.02839107755595778,-3.4282612035800866e-05,-0.05595434217609846,-0.02818331507366817,-0.012580160580342814,3.139191584433651e-05,0.06066781945932822,0.07533017056639307,0.040971238136300596
31,98524.652629,62.0,120,0.0,0.1538311048480625,0.5168251399621411,0.6355634526228702,0.0,0.003946456214408034,0.058490642050673,0.033319001911090496,0.0,-0.3791628017466794,-0.20558760449147806,-0.16023699509603778,-2.8986134265235484e-06,-0.00585321744829828,0.043152863510574645,0.024675367129744562,-3.32112804096831e-05,-0.05414691241318011,-0.027242224920123913,-0.012153914657173876,3.0312666983159554e-05,0.048293694964881825,0.07039508843069855,0.03682928178691844
32,98524.685073,63.0,120,0.0,0.15379038625023803,0.5186781529128586,0.6365899170093375,0.0,-0.008828254853788131,0.04875827176170322,0.02696092608270284,0.0,-0.43542698393443596,-0.3921093103439922,-0.22337083691199744,-2.9073532771871326e-06,-0.016638255337398412,0.03350153099772858,0.018957436078978616,-3.374694622274247e-05,-0.0549694643939297,-0.027631038185912712,-0.012321697565877646,3.083959294555534e-05,0.038331209056531285,0.061132569183641294,0.031279133644856266
33,98524.718082,69.0,120,0.0,0.15324463683813447,0.520006990714076,0.6373227949661125,0.0,-0.024601055232361002,0.03272089239975795,0.018667478855359576,0.0,-0.6143943428094345,-0.602127944220445,-0.28168065693081423,-2.92126311695239e-06,-0.031054312771079902,0.01856816153445489,0.011738732352408191,-3.696094110109828e-05,-0.0601744446433531,-0.030235414816437066,-0.01347862622859047,3.403967798414589e-05,0.0291201318722732,0.048803576350891956,0.02521735858099866
34,98524.750809,69.0,120,0.0,0.15217774203180975,0.5208333256111167,0.6378190275607197,0.0,-0.049139389959041324,0.009242090584592688,0.008461457085447321,0.0,-0.7151432708769709,-0.7360285846594875,-0.3074707724763144,-2.9293689745588695e-06,-0.051697497241889746,-0.00155655922065068,0.003315405763797714,-3.696094110109875e-05,-0.060168900179852686,-0.030235870372860234,-0.013475829206857056,3.4031572126539876e-05,0.00847140293796294,0.028679311152209553,0.01679123497065477
35,98524.782564,65.0,120,0.0,0.1501077061157203,0.5206335951698321,0.6378812405727456,0.0,-0.07078127416083557,-0.014704053051014299,-0.0011672445384753871,0.0,-0.4935389080949185,-0.6145636773675467,-0.23993838320307154,-2.9163812499862816e-06,-0.06678633179918429,-0.01949708285947456,-0.003711524587324741,-3.481827784886094e-05,-0.05672137785882608,-0.028534654333963967,-0.012717344640886136,3.190189659887466e-05,-0.01006495394035821,0.009037571474489407,0.009005820053561396
36,98524.8145,66.0,120,0.0,0.14766758126106075,0.5198937551031508,0.6377435496061764,0.0,-0.08050513097696443,-0.02984943192589995,-0.006797485808979431,0.0,-0.2675104314023302,-0.425077821029205,-0.15820180752134394,-2.901048540702681e-06,-0.07229610617099641,-0.02971718302874342,-0.007397672023857075,-3.535394366192054e-05,-0.057656100974425924,-0.02904912877622967,-0.012947552586363452,3.2452895121217864e-05,-0.014640005196570487,-0.0006680542525137473,0.005549880562506377
37,98524.846768,72.0,120,0.0,0.14493621919223634,0.5187126815994579,0.6374431554960982,0.0,-0.08793183885396649,-0.04196293506008075,-0.011312355304248456,0.0,-0.004014476393569444,-0.21534217452783744,-0.06964501610642623,-2.8837999054004876e-06,-0.07559243256789036,-0.03730938829567673,-0.010123289253253134,-3.856793854027585e-05,-0.0629833182361182,-0.031792287245435376,-0.01417224842291575,3.568413863487536e-05,-0.012609114331772156,-0.005517101050241356,0.004048959169662615
38,98524.879139,70.0,120,0.0,0.14198307719762301,0.5171802068297068,0.6370119169940771,0.0,-0.08071796300188039,-0.043735909602285794,-0.011284770697704616,0.0,0.40757688071467746,0.11909381012308029,0.07296266797072755,-2.8573409655162e-06,-0.06568853727486916,-0.03537962630376247,-0.008673719797080407,-3.749660691415829e-05,-0.061330487855083785,-0.031023552014016242,-0.013832328759235986,3.463926594864209e-05,-0.004358049419785376,-0.0043560742897462285,0.0051586089621555795
39,98524.912231,79.0,120,0.0,0.13966750345178586,0.5158548541501362,0.6367073905937052,0.0,-0.060981290783135744,-0.033913192630808275,-0.006430858776703019,0.0,0.523011714212404,0.2754393624986957,0.13394614671115268,-2.848208812877662e-06,-0.048740684419863074,-0.025958981930567816,-0.004180646575153508,-4.104502845079572e-05,-0.06878841454260541,-0.03460072457398019,-0.015143948129856756,3.8196819637918055e-05,0.020047730122742337,0.008641742643412373,0.010963301554703249
40,98524.945475,72.0,120,0.0,0.1379405623002699,0.5149324113238016,0.6365861640351753,0.0,-0.04604582475999042,-0.02547088191052005,-0.0024031988826109796,0.0,0.3410245205625041,0.20694798303760792,0.09547794337711156,-2.857412631373722e-06,-0.038621384459963035,-0.019896059066932648,-0.0013444925548893223,-3.74081271956625e-05,-0.06274992113886721,-0.031602403638075115,-0.013833149772313272,3.455071456428878e-05,0.024128536678904175,0.011706344571142467,0.012488657217423949
41,98524.97711,70.0,120,0.0,0.13666156453481126,0.5141951794710286,0.6365475691141878,0.0,-0.03851606280897779,-0.020339022525738493,-0.00015571772209455048,0.0,0.08611591559530063,0.10132062616991017,0.053774995307358915,-2.8702050691488514e-06,-0.03515860429472634,-0.016853480058366715,3.495286250193932e-05,-3.6369012551338675e-05,-0.061048230733865456,-0.030773816830175053,-0.013471232277582249,3.349880748218982e-05,0.02588962643913912,0.013920336771808338,0.013506185140084188
42,98525.010645,69.0,120,0.0,0.13543796120159474,0.5136185236999613,0.6365801816608265,0.0,-0.04102822036464948,-0.01910618747269055,0.0010337241849462941,0.0,-0.23327347651056407,-0.06859710354747134,-0.010077064458953039,-2.887310165912845e-06,-0.040377239969682184,-0.017574229344645382,0.00034614494767470666,-3.5849455229176554e-05,-0.06021115350826647,-0.030376721873339875,-0.013297681685541622,3.296214506326371e-05,0.019833913538584283,0.012802492528694493,0.01364382663321633
43,98525.041171,76.0,120,0.0,0.1340593566741359,0.512982199846047,0.6366134385606252,0.0,-0.05254952867485296,-0.024127812625645007,-0.0005394671560736697,0.0,-0.3116328729538057,-0.10229488324839286,-0.03497109787503144,-2.891147936883278e-06,-0.050382394867163706,-0.021932032431342622,-0.0011620480388288305,-3.948635648431155e-05,-0.06636252001245116,-0.03351076155992217,-0.014669999928521858,3.6595208547428266e-05,0.015980125145287453,0.01157872912857955,0.013507951889693028
44,98525.074351,73.0,120,0.0,0.13204932135310266,0.5120632563100956,0.6365367921464129,0.0,-0.060516692423801866,-0.025278429228934307,-0.001102395193012029,0.0,-0.11209413736024454,0.04087553248453396,0.03580390051758864,-2.878991563063528e-06,-0.05475305658499813,-0.02141983177031096,-0.0009040737175722768,-3.7927684517824894e-05,-0.06380399680182654,-0.03226222664212306,-0.014124727816191621,3.504869295476137e-05,0.00905094021682841,0.0108423948718121,0.013220654098619344
45,98525.107327,79.0,120,0.0,0.13005578873130874,0.5113088968647879,0.6365400173085914,0.0,-0.060017302181952115,-0.02145438198318672,0.0018077118013071214,0.0,0.12771608292078862,0.10161919868965963,0.0879856702746311,-2.8684127927618894e-06,-0.05194732077395445,-0.01775207315663237,0.0019464048836295433,-4.104502845079734e-05,-0.06910805313074311,-0.034988121544633995,-0.015318952736864566,3.817661565803545e-05,0.017160732356788666,0.017236048388001624,0.01726535762049411
46,98525.138759,81.0,120,0.0,0.12818240986325896,0.5106771352492462,0.6366480666651715,0.0,-0.05263023921531418,-0.018690078482412886,0.004565380711419209,0.0,0.27025054651250613,0.007063206506602582,0.043208884766429034,-2.8669365990607504e-06,-0.04460998477162624,-0.01648761028659483,0.003704665881924034,-4.208414309512121e-05,-0.07091153248846226,-0.03594172256553528,-0.015736486414210278,3.921720649606046e-05,0.026301547716836016,0.01945411227894045,0.01944115229613431
47,98525.170927,79.0,120,0.0,0.1267188866222585,0.5101223065537365,0.636832055112075,0.0,-0.0427768968409048,-0.02112561473149288,0.004489487904688616,0.0,0.1839809556922658,-0.48730461325417523,-0.12934197145606913,-2.88688587151672e-06,-0.037601653978340456,-0.023387221857175247,0.001916691276184586,-4.1045028450795814e-05,-0.06920191858455435,-0.03510624815115272,-0.015370047274923583,3.8158142579279095e-05,0.031600264606213894,0.011719026293977475,0.01728673855110817
48,98525.203932,81.0,120,0.0,0.12539912257867533,0.5092937397227407,0.6369385740441887,0.0,-0.040847089356725874,-0.051147150207699,-0.004079558133462058,0.0,0.07137310850021916,-1.1515800920424506,-0.3173898906343776,-2.9129378093780773e-06,-0.03719919067247373,-0.0540565776469276,-0.006821264465003615,-4.208414309512016e-05,-0.07100159454327244,-0.03605268836677419,-0.01578434044201306,3.917120528574208e-05,0.03380240387079871,-0.018003889280153416,0.008963075977009443
49,98525.235574,81.0,120,0.0,0.12408054158510747,0.5068853237045384,0.6365878312812494,0.0,-0.038197286670057284,-0.09492581083608176,-0.015874610648518583,0.0,0.13430499196549806,-1.2180567131345894,-0.320903776129252,-2.912507909273262e-06,-0.03445173723260835,-0.08974780095821767,-0.016293016265532586,-4.2084143095120536e-05,-0.07109783721333407,-0.036158928699568625,-0.015834426931315815,3.9171635185847274e-05,0.03664609998072572,-0.05358887225864905,-0.00045858933421677114
50,98525.268168,78.0,120,0.0,0.12295219678022053,0.5031597298632127,0.635909595412115,0.0,-0.03212215605197244,-0.12907037918447806,-0.024592902526055838,0.0,0.16351712528596068,-0.9384938351583836,-0.23796926788069345,-2.901748627998331e-06,-0.0292985383615201,-0.11427011770609796,-0.02243844681703246,-4.052547112863482e-05,-0.06859134500413135,-0.034954754990055625,-0.015312995666673487,3.762372250063649e-05,0.03929280664261124,-0.07931536271604234,-0.007125451150358973
51,98525.300907,77.0,120,0.0,0.12198263021975825,0.4984484765728363,0.6349800032950241,0.0,-0.02752086963375855,-0.1562087254693436,-0.03141327924092785,0.0,0.22066191383272632,-0.65088646396148,-0.1446304465581591,-2.8898199762436417e-06,-0.02504486449397566,-0.13310736114783978,-0.026961532273490168,-7.146997142262973e-05,-0.06755714538601752,-0.03435885523189795,-0.014888599787655018,6.858015144638608e-05,0.042512280892041864,-0.09874850591594182,-0.01207293248583515
52,98525.333442,76.0,120,0.0,0.12115494777894074,0.4929683664480884,0.6338603530388512,0.0,-0.01775125634978081,-0.17162875776762032,-0.03405941701303483,0.0,0.40899580960335435,0.06248911318261641,0.07833235965156521,-2.859752011968293e-06,-0.015334075898364392,-0.1383074085940236,-0.026847648257977294,-7.054178997558095e-05,-0.06684499105353166,-0.034083821767723704,-0.014779134185876962,6.768203796361266e-05,0.051510915155167265,-0.1042235868262999,-0.012068514072100332
53,98525.365338,78.0,120,0.0,0.12082916961221739,0.48739430260976463,0.6327850726494344,0.0,-0.0013064348870881481,-0.1528613288731,-0.02656829425299101,0.0,0.46302025639542554,0.9459497352737372,0.33332459149823734,-2.829505814971432e-06,-0.0016282233171609466,-0.11445665726674047,-0.018303681075109192,-7.239815286967567e-05,-0.06876482765763098,-0.03514394201563829,-0.015248154117248383,6.956864705470423e-05,0.06713660434047003,-0.07931271525110217,-0.003055526957860809
54,98525.398107,79.0,120,0.0,0.12108623219417607,0.48312234244601177,0.6321549580295207,0.0,0.01209692990457012,-0.10982608309215536,-0.012330711961658025,0.0,0.3188776075302684,1.2396430974918822,0.4241254095110003,-2.8252905315615874e-06,0.007648283290614375,-0.07709512460333272,-0.006006147325489383,-7.332633431672426e-05,-0.0697588302479738,-0.035704973530573524,-0.015497249241896317,7.050104378516266e-05,0.07740711353858817,-0.041390151072759195,0.009491101916406935
55,98525.430838,80.0,120,0.0,0.12162119553794125,0.4801991340466837,0.6319768870512106,0.0,0.019586895691210415,-0.07165911196601815,0.0012127068096692284,0.0,0.14895473497509004,1.0166999654362026,0.3741326959215612,-2.838394165464408e-06,0.011928877963961089,-0.048797602986515046,0.0043271730197127715,-7.425451576376936e-05,-0.07070986441980558,-0.03622087764051553,-0.015723263391957638,7.141612159830496e-05,0.08263874238376667,-0.012576725345999518,0.02005043641167041
56,98525.463121,78.0,120,0.0,0.12235676909533866,0.47844778990336256,0.6322278805287248,0.0,0.021852155055595235,-0.04359342284040224,0.012028431607145507,0.0,0.06659721255015699,0.7745770314278999,0.31005272564245007,-2.849047075620211e-06,0.012909390482715269,-0.028770432933762257,0.012337998495131314,-7.239815286967725e-05,-0.06897031371802662,-0.035338112883467394,-0.015338834340571877,6.954910579405704e-05,0.08187970420074188,0.006567679949705137,0.027676832835703193
